Time	Open	High	Low	Close	Volume
2023-09-29 18:00:00	246.756	250.387	246.346	250.346	60	38
2023-09-29 19:00:00	250.347	251.097	249.287	250.167	60	76
2023-10-02 13:00:00	244.496	248.736	242.596	246.116	30	288
2023-10-02 14:00:00	246.136	251.607	245.796	250.196	60	68
2023-10-02 15:00:00	250.196	254.256	250.097	251.396	60	68
2023-10-02 16:00:00	251.417	253.227	250.556	250.557	60	86
2023-10-02 17:00:00	250.556	250.907	248.517	249.366	60	68
2023-10-02 18:00:00	249.377	249.837	247.876	248.766	60	46
2023-10-02 19:00:00	248.747	251.736	248.046	251.476	59	106
2023-10-03 13:00:00	248.557	249.987	246.496	249.706	30	146
2023-10-03 14:00:00	249.747	249.826	244.617	244.737	60	56
2023-10-03 15:00:00	244.736	248.417	244.436	247.987	60	48
2023-10-03 16:00:00	247.997	249.706	247.876	248.287	60	76
2023-10-03 17:00:00	248.277	249.067	247.096	247.997	60	56
2023-10-03 18:00:00	247.956	248.267	246.167	246.886	60	48
2023-10-03 19:00:00	246.867	246.977	245.196	246.537	60	36
2023-10-04 13:00:00	248.056	253.276	247.506	252.577	30	216
2023-10-04 14:00:00	252.447	255.416	250.426	254.496	60	166
2023-10-04 15:00:00	254.487	257.487	253.796	257.437	60	74
2023-10-04 16:00:00	257.436	257.967	256.186	257.707	60	66
2023-10-04 17:00:00	257.707	258.417	256.516	256.577	60	64
2023-10-04 18:00:00	256.566	258.967	256.396	258.756	60	65
2023-10-04 19:00:00	258.757	261.827	258.257	261.007	60	51
2023-10-05 13:00:00	259.906	263.576	258.186	259.497	30	146
2023-10-05 14:00:00	259.506	259.807	256.596	257.086	60	89
2023-10-05 15:00:00	257.086	259.146	256.236	258.747	60	76
2023-10-05 16:00:00	258.746	260.077	257.916	258.837	60	77
2023-10-05 17:00:00	258.846	260.817	258.096	260.817	60	65
2023-10-05 18:00:00	260.817	262.367	260.767	261.957	60	62
2023-10-05 19:00:00	261.956	262.167	259.796	259.927	60	64
2023-10-06 13:00:00	253.856	255.057	250.647	252.077	30	196
2023-10-06 14:00:00	252.076	255.487	251.557	253.756	60	88
2023-10-06 15:00:00	253.766	257.787	253.336	257.646	60	76
2023-10-06 16:00:00	257.676	259.617	256.876	259.196	60	62
2023-10-06 17:00:00	259.187	260.256	258.516	259.076	60	70
2023-10-06 18:00:00	259.076	261.247	258.746	261.086	60	63
2023-10-06 19:00:00	261.066	261.627	260.237	260.436	60	65
2023-10-09 13:00:00	255.246	256.486	253.436	255.957	30	166
2023-10-09 14:00:00	255.956	256.267	252.746	253.227	60	83
2023-10-09 15:00:00	253.216	254.097	252.017	253.716	60	67
2023-10-09 16:00:00	253.717	255.667	253.566	254.906	60	64
2023-10-09 17:00:00	254.917	258.656	254.806	258.646	60	57
2023-10-09 18:00:00	258.657	260.646	258.097	260.257	60	68
2023-10-09 19:00:00	260.226	261.337	259.257	259.567	60	63
2023-10-10 13:00:00	257.656	265.557	257.646	265.226	30	211
2023-10-10 14:00:00	265.276	268.217	263.626	267.096	60	77
2023-10-10 15:00:00	267.157	268.926	266.646	267.656	60	63
2023-10-10 16:00:00	267.657	267.827	265.146	265.286	60	57
2023-10-10 17:00:00	265.286	265.286	262.876	263.736	60	60
2023-10-10 18:00:00	263.747	265.537	262.796	264.377	60	60
2023-10-10 19:00:00	264.377	264.766	263.306	263.567	60	88
2023-10-11 13:00:00	266.186	268.567	264.317	264.916	30	128
2023-10-11 14:00:00	264.937	266.087	263.047	266.017	60	69
2023-10-11 15:00:00	266.027	266.427	261.936	262.736	60	55
2023-10-11 16:00:00	262.737	262.827	261.027	262.366	60	59
2023-10-11 17:00:00	262.366	263.147	260.887	261.797	60	56
2023-10-11 18:00:00	261.726	263.927	261.607	263.507	60	164
2023-10-11 19:00:00	263.487	264.107	262.216	262.926	60	63
2023-10-12 13:00:00	262.797	265.346	260.936	262.737	30	158
2023-10-12 14:00:00	262.736	265.217	261.606	262.317	60	79
2023-10-12 15:00:00	262.346	264.127	261.457	263.976	60	73
2023-10-12 16:00:00	263.986	265.367	263.166	263.356	60	50
2023-10-12 17:00:00	263.376	263.487	258.346	258.537	60	67
2023-10-12 18:00:00	258.537	259.437	256.626	258.216	60	61
2023-10-12 19:00:00	258.217	259.697	258.066	258.846	60	62
2023-10-13 13:00:00	258.797	259.516	256.046	257.787	30	162
2023-10-13 14:00:00	257.507	257.716	253.376	254.097	60	164
2023-10-13 15:00:00	254.077	255.026	252.697	253.007	60	68
2023-10-13 16:00:00	252.987	254.377	252.407	253.157	60	75
2023-10-13 17:00:00	253.147	253.367	250.776	251.667	60	80
2023-10-13 18:00:00	251.666	251.967	250.367	250.947	60	84
2023-10-13 19:00:00	250.936	252.427	250.216	251.006	60	67
2023-10-16 13:00:00	249.907	254.137	248.416	251.497	30	221
2023-10-16 14:00:00	251.526	253.656	250.906	253.187	60	84
2023-10-16 15:00:00	253.176	253.847	251.426	252.006	60	67
2023-10-16 16:00:00	252.006	253.226	251.577	252.706	60	60
2023-10-16 17:00:00	252.737	253.366	250.797	253.207	60	58
2023-10-16 18:00:00	253.206	255.376	253.076	254.936	60	60
2023-10-16 19:00:00	254.936	255.187	253.596	253.826	60	58
2023-10-17 13:00:00	249.877	251.286	247.086	248.517	30	246
2023-10-17 14:00:00	248.516	253.856	248.307	253.486	60	86
2023-10-17 15:00:00	253.507	255.037	252.746	254.916	60	74
2023-10-17 16:00:00	254.946	257.157	254.806	255.877	60	57
2023-10-17 17:00:00	255.877	255.976	253.646	254.296	60	61
2023-10-17 18:00:00	254.296	256.186	254.006	254.926	60	58
2023-10-17 19:00:00	254.926	255.536	253.906	254.797	60	65
2023-10-18 13:00:00	252.767	254.577	251.267	252.736	30	175
2023-10-18 14:00:00	252.737	252.737	247.296	247.646	60	75
2023-10-18 15:00:00	247.636	248.677	246.516	246.987	60	68
2023-10-18 16:00:00	246.947	247.786	243.016	243.017	60	73
2023-10-18 17:00:00	243.006	246.207	243.006	244.796	60	69
2023-10-18 18:00:00	244.767	245.217	242.496	242.637	60	75
2023-10-18 19:00:00	242.637	243.437	242.066	242.396	60	68
2023-10-19 13:00:00	225.786	230.506	222.806	223.647	30	203
2023-10-19 14:00:00	223.666	225.986	220.346	221.257	60	108
2023-10-19 15:00:00	221.237	222.376	218.646	221.127	60	80
2023-10-19 16:00:00	221.127	223.057	219.016	220.686	60	164
2023-10-19 17:00:00	220.686	222.437	219.497	220.017	60	84
2023-10-19 18:00:00	220.006	220.237	216.766	217.306	60	71
2023-10-19 19:00:00	217.296	220.976	217.156	220.027	60	62
2023-10-20 13:00:00	216.827	217.727	214.076	216.646	30	120
2023-10-20 14:00:00	216.647	218.797	213.426	213.737	60	101
2023-10-20 15:00:00	213.746	214.216	210.416	212.867	60	69
2023-10-20 16:00:00	212.876	215.267	211.306	215.017	60	56
2023-10-20 17:00:00	215.056	215.716	213.016	213.837	60	56
2023-10-20 18:00:00	213.827	213.846	211.326	212.697	60	65
2023-10-20 19:00:00	212.707	213.446	211.616	211.896	60	54
2023-10-23 13:00:00	209.916	210.376	202.497	206.327	30	193
2023-10-23 14:00:00	206.346	213.496	205.346	213.446	60	84
2023-10-23 15:00:00	213.446	216.086	213.146	214.377	60	74
2023-10-23 16:00:00	214.397	216.867	213.876	216.697	60	64
2023-10-23 17:00:00	216.726	216.787	212.917	214.236	60	67
2023-10-23 18:00:00	214.236	215.377	213.026	213.606	60	65
2023-10-23 19:00:00	213.607	214.527	211.406	211.996	60	65
2023-10-24 13:00:00	216.396	220.387	214.797	220.197	30	175
2023-10-24 14:00:00	220.226	222.017	217.556	217.837	60	94
2023-10-24 15:00:00	217.836	218.657	215.966	217.396	60	65
2023-10-24 16:00:00	217.397	217.607	214.096	215.557	60	62
2023-10-24 17:00:00	215.526	218.306	215.466	217.657	60	54
2023-10-24 18:00:00	217.686	217.927	215.686	216.016	60	59
2023-10-24 19:00:00	216.017	216.897	215.676	216.486	60	58
2023-10-25 13:00:00	215.827	218.547	214.227	217.537	30	173
2023-10-25 14:00:00	217.546	219.727	215.616	217.346	60	124
2023-10-25 15:00:00	217.347	220.067	215.517	215.677	60	75
2023-10-25 16:00:00	215.677	217.086	215.026	216.397	60	79
2023-10-25 17:00:00	216.397	216.776	212.936	214.497	60	63
2023-10-25 18:00:00	214.496	215.747	213.406	214.257	60	56
2023-10-25 19:00:00	214.256	214.396	212.176	212.347	60	65
2023-10-26 13:00:00	211.266	214.747	207.106	208.457	30	175
2023-10-26 14:00:00	208.376	212.987	207.106	211.536	60	120
2023-10-26 15:00:00	211.507	211.567	206.556	208.187	60	75
2023-10-26 16:00:00	208.187	208.336	204.866	205.426	60	73
2023-10-26 17:00:00	205.476	207.327	205.197	207.116	60	70
2023-10-26 18:00:00	207.117	209.257	206.436	209.236	60	73
2023-10-26 19:00:00	209.226	209.556	205.267	205.587	60	62
2023-10-27 13:00:00	210.496	212.357	208.536	208.606	30	206
2023-10-27 14:00:00	208.607	211.637	206.656	208.117	60	153
2023-10-27 15:00:00	208.107	210.606	207.596	210.577	60	94
2023-10-27 16:00:00	210.556	210.827	207.546	207.916	60	67
2023-10-27 17:00:00	207.916	208.347	206.906	207.207	60	58
2023-10-27 18:00:00	207.186	207.737	205.756	206.466	60	73
2023-10-27 19:00:00	206.466	207.737	205.926	207.217	60	72
2023-10-30 13:00:00	209.247	210.826	206.246	206.747	30	230
2023-10-30 14:00:00	206.747	206.826	197.996	199.326	60	107
2023-10-30 15:00:00	199.326	200.787	196.826	199.337	60	93
2023-10-30 16:00:00	199.316	199.976	194.616	195.906	60	69
2023-10-30 17:00:00	195.896	198.327	195.226	198.136	60	75
2023-10-30 18:00:00	198.117	198.427	195.547	196.347	60	65
2023-10-30 19:00:00	196.346	198.867	196.206	197.196	60	104
2023-10-31 13:00:00	196.006	198.967	194.046	198.726	30	156
2023-10-31 14:00:00	198.666	201.117	197.326	198.206	60	111
2023-10-31 15:00:00	198.196	199.457	196.346	197.876	60	90
2023-10-31 16:00:00	197.877	199.367	197.046	199.136	60	75
2023-10-31 17:00:00	199.137	201.627	198.396	201.346	60	61
2023-10-31 18:00:00	201.346	202.547	201.026	201.496	60	66
2023-10-31 19:00:00	201.477	202.787	200.326	200.676	60	67
2023-11-01 13:00:00	204.017	204.617	201.616	202.257	30	214
2023-11-01 14:00:00	202.256	203.357	197.827	198.807	60	183
2023-11-01 15:00:00	198.757	201.046	198.046	200.767	60	78
2023-11-01 16:00:00	200.766	201.697	199.666	201.337	60	61
2023-11-01 17:00:00	201.336	202.197	199.837	201.456	60	61
2023-11-01 18:00:00	201.457	203.587	200.206	203.297	60	167
2023-11-01 19:00:00	203.306	205.967	203.136	205.536	60	80
2023-11-02 13:00:00	212.896	216.956	211.436	215.697	30	146
2023-11-02 14:00:00	215.707	217.177	213.496	216.916	60	80
2023-11-02 15:00:00	216.916	217.786	215.607	217.467	60	58
2023-11-02 16:00:00	217.466	218.087	216.356	216.776	60	57
2023-11-02 17:00:00	216.796	217.737	216.107	217.727	60	59
2023-11-02 18:00:00	217.736	219.167	217.036	219.106	60	47
2023-11-02 19:00:00	219.117	219.146	217.196	218.497	60	45
2023-11-03 13:00:00	221.147	226.326	220.516	225.076	30	182
2023-11-03 14:00:00	225.036	225.647	220.846	221.757	60	163
2023-11-03 15:00:00	221.756	221.787	218.936	219.007	60	110
2023-11-03 16:00:00	219.007	221.357	218.466	219.696	60	75
2023-11-03 17:00:00	219.676	220.247	218.396	219.397	60	67
2023-11-03 18:00:00	219.397	220.777	218.796	219.737	60	59
2023-11-03 19:00:00	219.737	220.157	218.646	219.867	60	59
2023-11-06 14:00:00	223.997	226.297	220.067	220.746	30	205
2023-11-06 15:00:00	220.746	221.997	219.006	219.646	60	90
2023-11-06 16:00:00	219.656	221.197	218.606	219.366	60	69
2023-11-06 17:00:00	219.387	219.556	216.296	217.346	60	65
2023-11-06 18:00:00	217.347	217.537	214.996	215.597	60	55
2023-11-06 19:00:00	215.597	218.497	214.996	217.957	60	64
2023-11-06 20:00:00	217.966	219.737	217.526	219.237	60	48
2023-11-07 14:00:00	219.926	220.827	215.896	217.247	30	218
2023-11-07 15:00:00	217.246	217.926	215.706	216.717	60	140
2023-11-07 16:00:00	216.727	219.707	216.346	217.786	60	73
2023-11-07 17:00:00	217.807	218.686	216.966	218.476	60	65
2023-11-07 18:00:00	218.477	221.207	218.346	220.667	60	56
2023-11-07 19:00:00	220.666	222.116	220.507	220.736	60	65
2023-11-07 20:00:00	220.737	223.097	220.596	222.147	60	67
2023-11-08 14:00:00	223.006	224.077	219.626	219.846	30	133
2023-11-08 15:00:00	219.886	220.276	217.847	219.597	60	130
2023-11-08 16:00:00	219.607	221.217	219.216	219.437	60	80
2023-11-08 17:00:00	219.447	219.536	217.626	218.786	60	67
2023-11-08 18:00:00	218.786	220.897	218.596	220.637	60	56
2023-11-08 19:00:00	220.636	221.437	220.256	220.747	60	62
2023-11-08 20:00:00	220.756	222.927	220.746	222.036	60	57
2023-11-09 14:00:00	219.516	220.706	215.886	216.877	30	336
2023-11-09 15:00:00	216.957	217.266	213.317	213.997	60	146
2023-11-09 16:00:00	213.987	215.226	211.796	212.136	60	98
2023-11-09 17:00:00	212.156	212.227	208.957	209.716	60	68
2023-11-09 18:00:00	209.716	210.447	207.006	208.786	60	56
2023-11-09 19:00:00	208.777	209.516	207.146	207.436	60	135
2023-11-09 20:00:00	207.406	210.497	206.667	209.856	60	50
2023-11-10 14:00:00	209.917	213.647	208.246	212.197	30	136
2023-11-10 15:00:00	212.006	212.276	205.587	209.126	60	162
2023-11-10 16:00:00	209.126	212.296	208.146	212.227	60	72
2023-11-10 17:00:00	212.226	213.286	211.686	212.696	60	66
2023-11-10 18:00:00	212.716	215.177	211.896	214.666	60	51
2023-11-10 19:00:00	214.656	215.347	213.996	214.917	60	64
2023-11-10 20:00:00	214.907	215.047	213.606	214.617	60	56
2023-11-13 14:00:00	215.506	217.387	211.596	216.047	30	114
2023-11-13 15:00:00	216.037	222.056	215.506	221.197	60	63
2023-11-13 16:00:00	221.176	225.367	221.136	224.196	60	68
2023-11-13 17:00:00	224.157	224.646	221.706	222.427	60	77
2023-11-13 18:00:00	222.427	223.827	221.536	223.316	60	91
2023-11-13 19:00:00	223.287	224.947	223.267	223.566	60	73
2023-11-13 20:00:00	223.566	224.507	222.776	223.567	60	64
2023-11-14 14:00:00	234.997	235.537	231.307	233.737	30	199
2023-11-14 15:00:00	233.797	234.257	230.676	232.816	60	192
2023-11-14 16:00:00	232.817	235.897	232.796	233.866	60	83
2023-11-14 17:00:00	233.887	235.687	233.067	235.527	60	91
2023-11-14 18:00:00	235.527	236.497	234.886	235.156	60	63
2023-11-14 19:00:00	235.167	237.057	234.037	236.827	60	72
2023-11-14 20:00:00	236.806	238.127	236.496	237.306	60	68
2023-11-15 14:00:00	238.896	241.846	236.417	240.367	30	287
2023-11-15 15:00:00	240.367	246.606	240.017	246.337	60	152
2023-11-15 16:00:00	246.336	246.656	241.806	241.957	60	100
2023-11-15 17:00:00	241.956	245.126	241.607	244.226	60	109
2023-11-15 18:00:00	244.196	244.217	240.417	243.326	60	80
2023-11-15 19:00:00	243.327	244.387	242.566	243.826	60	89
2023-11-15 20:00:00	243.826	244.236	242.466	242.837	60	86
2023-11-16 14:00:00	239.376	240.756	237.576	239.697	30	241
2023-11-16 15:00:00	239.727	240.816	234.286	235.236	60	109
2023-11-16 16:00:00	235.236	237.206	234.537	235.316	60	91
2023-11-16 17:00:00	235.296	236.707	234.696	236.296	60	92
2023-11-16 18:00:00	236.327	236.336	231.397	231.847	60	73
2023-11-16 19:00:00	231.846	233.407	230.947	232.236	60	79
2023-11-16 20:00:00	232.237	234.496	231.637	233.357	60	62
2023-11-17 14:00:00	231.976	231.976	226.536	230.376	30	252
2023-11-17 15:00:00	230.377	234.856	229.146	234.527	60	132
2023-11-17 16:00:00	234.546	236.267	233.366	235.167	60	98
2023-11-17 17:00:00	235.207	236.466	234.226	236.246	60	74
2023-11-17 18:00:00	236.257	237.346	235.066	235.866	60	74
2023-11-17 19:00:00	235.866	236.136	233.406	234.637	60	70
2023-11-17 20:00:00	234.636	235.317	234.096	234.346	60	64
2023-11-20 14:00:00	233.997	236.106	231.006	234.336	30	181
2023-11-20 15:00:00	234.326	235.046	231.816	233.186	60	106
2023-11-20 16:00:00	233.186	235.176	232.646	234.147	60	104
2023-11-20 17:00:00	234.147	234.786	232.816	232.946	60	64
2023-11-20 18:00:00	232.957	234.527	232.816	233.877	60	88
2023-11-20 19:00:00	233.906	235.517	233.876	235.207	60	77
2023-11-20 20:00:00	235.217	237.087	235.036	235.567	60	51
2023-11-21 14:00:00	234.946	241.856	233.296	241.246	30	217
2023-11-21 15:00:00	241.246	243.586	239.226	241.077	60	111
2023-11-21 16:00:00	241.077	242.946	240.357	242.546	60	56
2023-11-21 17:00:00	242.546	242.837	240.996	241.926	60	70
2023-11-21 18:00:00	241.946	242.117	239.827	240.716	60	54
2023-11-21 19:00:00	240.717	242.006	240.476	241.386	60	121
2023-11-21 20:00:00	241.357	242.157	240.816	241.166	60	71
2023-11-22 14:00:00	241.776	243.947	235.816	236.657	30	200
2023-11-22 15:00:00	236.726	236.806	232.296	232.356	60	120
2023-11-22 16:00:00	232.337	233.477	231.436	232.927	60	76
2023-11-22 17:00:00	232.926	233.716	231.546	232.546	60	78
2023-11-22 18:00:00	232.566	234.536	232.147	233.977	60	69
2023-11-22 19:00:00	233.977	234.796	231.447	232.897	60	64
2023-11-22 20:00:00	232.877	234.366	232.356	234.336	59	60
2023-11-24 14:00:00	233.726	236.527	232.306	235.977	30	275
2023-11-24 15:00:00	236.006	238.136	234.676	238.066	60	133
2023-11-24 16:00:00	238.066	238.727	237.176	237.297	59	70
2023-11-27 14:00:00	236.747	237.707	232.076	233.896	30	234
2023-11-27 15:00:00	234.096	236.277	232.966	235.376	60	172
2023-11-27 16:00:00	235.346	235.447	233.546	235.287	60	82
2023-11-27 17:00:00	235.306	237.736	235.086	237.417	60	75
2023-11-27 18:00:00	237.416	238.297	236.456	237.197	60	53
2023-11-27 19:00:00	237.206	237.937	235.706	236.227	60	59
2023-11-27 20:00:00	236.176	237.156	235.746	236.017	60	77
2023-11-28 14:00:00	236.656	239.087	234.296	235.317	30	184
2023-11-28 15:00:00	235.296	237.647	233.996	237.566	60	112
2023-11-28 16:00:00	237.576	242.686	237.186	241.887	60	69
2023-11-28 17:00:00	241.936	243.337	241.297	243.267	60	75
2023-11-28 18:00:00	243.277	245.397	241.606	245.046	60	77
2023-11-28 19:00:00	245.137	246.217	244.806	245.737	60	73
2023-11-28 20:00:00	245.746	246.856	245.146	246.696	60	64
2023-11-29 14:00:00	248.897	252.577	247.506	252.067	24	318
2023-11-29 15:00:00	252.067	252.726	247.306	249.236	60	144
2023-11-29 16:00:00	249.226	249.547	245.336	248.096	60	99
2023-11-29 17:00:00	248.096	249.037	247.506	248.427	60	80
2023-11-29 18:00:00	248.486	248.757	245.707	247.067	60	70
2023-11-29 19:00:00	247.036	247.447	244.266	245.417	60	83
2023-11-29 20:00:00	245.426	245.426	242.737	244.146	60	113
2023-11-30 14:00:00	244.716	245.106	239.496	242.237	30	251
2023-11-30 15:00:00	242.236	244.477	240.246	241.857	60	191
2023-11-30 16:00:00	241.856	242.177	239.116	239.656	60	98
2023-11-30 17:00:00	239.656	241.556	239.096	241.347	60	100
2023-11-30 18:00:00	241.336	241.496	238.226	239.027	60	97
2023-11-30 19:00:00	239.026	241.387	238.996	240.977	60	71
2023-11-30 20:00:00	240.997	241.817	236.876	239.477	60	82
2023-12-01 14:00:00	232.896	235.637	231.896	234.456	30	194
2023-12-01 15:00:00	234.457	236.216	232.326	234.957	60	251
2023-12-01 16:00:00	234.956	237.957	234.306	237.266	60	152
2023-12-01 17:00:00	237.267	240.157	237.107	238.677	60	91
2023-12-01 18:00:00	238.677	239.687	237.046	237.186	60	81
2023-12-01 19:00:00	237.207	238.726	236.596	238.616	60	96
2023-12-01 20:00:00	238.626	239.066	237.596	238.317	60	68
2023-12-04 14:00:00	235.597	239.097	234.656	237.736	30	236
2023-12-04 15:00:00	237.797	239.347	233.657	233.697	60	175
2023-12-04 16:00:00	233.697	237.107	233.296	236.756	60	57
2023-12-04 17:00:00	236.767	237.977	236.316	237.887	60	70
2023-12-04 18:00:00	237.897	238.386	236.097	236.917	60	64
2023-12-04 19:00:00	236.916	237.397	235.886	236.717	60	62
2023-12-04 20:00:00	236.726	237.137	235.396	235.457	60	58
2023-12-05 14:00:00	233.827	238.657	233.606	237.986	30	239
2023-12-05 15:00:00	237.947	246.637	237.937	245.607	60	237
2023-12-05 16:00:00	245.607	246.607	242.797	243.436	60	85
2023-12-05 17:00:00	243.467	243.707	240.567	241.246	60	85
2023-12-05 18:00:00	241.247	241.297	238.246	238.426	60	85
2023-12-05 19:00:00	238.427	239.896	237.586	239.766	60	71
2023-12-05 20:00:00	239.766	240.427	238.126	238.657	60	65
2023-12-06 14:00:00	242.747	246.137	242.216	244.286	30	213
2023-12-06 15:00:00	244.286	245.366	241.336	244.206	60	130
2023-12-06 16:00:00	244.227	245.287	243.086	244.876	60	70
2023-12-06 17:00:00	244.806	246.517	243.536	243.906	60	72
2023-12-06 18:00:00	243.906	244.117	241.236	242.427	60	63
2023-12-06 19:00:00	242.437	243.096	241.546	242.256	60	71
2023-12-06 20:00:00	242.317	242.476	239.146	239.297	60	82
2023-12-07 14:00:00	241.406	242.587	236.876	237.986	30	219
2023-12-07 15:00:00	237.987	243.027	237.396	243.027	60	142
2023-12-07 16:00:00	243.047	244.037	241.296	242.496	60	96
2023-12-07 17:00:00	242.496	243.046	239.506	240.487	60	89
2023-12-07 18:00:00	240.487	241.386	239.386	241.216	60	80
2023-12-07 19:00:00	241.196	241.846	240.296	240.796	60	74
2023-12-07 20:00:00	240.797	242.817	240.697	242.547	60	93
2023-12-08 14:00:00	240.137	243.617	239.266	242.356	30	209
2023-12-08 15:00:00	242.377	245.197	242.357	245.156	60	171
2023-12-08 16:00:00	245.167	245.236	241.646	241.937	60	89
2023-12-08 17:00:00	241.937	242.306	240.476	241.557	60	79
2023-12-08 18:00:00	241.547	243.486	241.396	243.436	60	71
2023-12-08 19:00:00	243.457	244.707	243.456	243.647	60	60
2023-12-08 20:00:00	243.647	244.097	243.016	243.657	60	55
2023-12-11 14:00:00	242.477	243.266	240.597	242.006	30	256
2023-12-11 15:00:00	242.056	242.447	239.386	241.907	60	103
2023-12-11 16:00:00	241.946	242.007	237.416	237.956	60	76
2023-12-11 17:00:00	237.957	239.517	237.506	239.246	60	80
2023-12-11 18:00:00	239.267	239.657	238.096	238.997	60	64
2023-12-11 19:00:00	238.996	240.527	238.996	239.977	60	57
2023-12-11 20:00:00	239.977	240.646	239.117	239.467	60	67
2023-12-12 14:00:00	238.536	238.536	233.826	236.306	30	234
2023-12-12 15:00:00	236.337	237.317	234.696	235.217	60	89
2023-12-12 16:00:00	235.227	236.097	234.326	234.937	60	65
2023-12-12 17:00:00	234.936	235.187	233.876	234.966	60	53
2023-12-12 18:00:00	234.976	236.537	234.397	236.217	60	73
2023-12-12 19:00:00	236.216	237.087	236.086	236.457	60	75
2023-12-12 20:00:00	236.446	237.507	236.386	236.937	60	54
2023-12-13 14:00:00	234.106	236.877	232.536	232.786	30	183
2023-12-13 15:00:00	232.777	234.436	232.186	232.627	60	82
2023-12-13 16:00:00	232.627	232.927	228.196	229.506	60	66
2023-12-13 17:00:00	229.507	231.606	228.777	231.497	60	97
2023-12-13 18:00:00	231.506	231.786	229.997	231.066	60	63
2023-12-13 19:00:00	231.067	238.077	231.057	237.127	60	207
2023-12-13 20:00:00	237.167	240.266	235.756	239.097	60	101
2023-12-14 14:00:00	241.096	247.006	240.576	246.627	30	246
2023-12-14 15:00:00	246.637	249.827	245.016	246.586	60	139
2023-12-14 16:00:00	246.567	250.957	246.106	249.717	60	111
2023-12-14 17:00:00	249.667	253.857	249.257	250.956	60	78
2023-12-14 18:00:00	250.957	252.297	247.196	248.357	60	81
2023-12-14 19:00:00	248.366	251.197	247.787	250.986	60	91
2023-12-14 20:00:00	250.996	252.117	249.777	251.067	60	80
2023-12-15 14:00:00	250.756	252.786	248.246	249.476	30	293
2023-12-15 15:00:00	249.537	253.266	248.996	252.296	60	120
2023-12-15 16:00:00	252.296	252.977	250.126	252.797	60	144
2023-12-15 17:00:00	252.797	253.616	251.726	251.996	60	99
2023-12-15 18:00:00	252.047	252.986	250.846	251.116	60	157
2023-12-15 19:00:00	251.047	251.946	250.546	251.546	60	105
2023-12-15 20:00:00	251.506	254.077	251.476	253.097	60	92
2023-12-18 14:00:00	253.876	257.436	252.546	256.577	30	235
2023-12-18 15:00:00	256.747	258.697	255.516	255.517	60	148
2023-12-18 16:00:00	255.517	257.256	253.197	253.877	60	87
2023-12-18 17:00:00	253.877	255.147	253.346	254.716	60	61
2023-12-18 18:00:00	254.716	255.347	253.506	254.337	60	66
2023-12-18 19:00:00	254.326	254.896	252.116	253.147	60	73
2023-12-18 20:00:00	253.147	253.356	251.376	251.906	60	75
2023-12-19 14:00:00	253.267	255.727	252.996	254.616	30	249
2023-12-19 15:00:00	254.666	257.717	253.496	257.596	60	125
2023-12-19 16:00:00	257.606	258.297	256.346	256.356	60	80
2023-12-19 17:00:00	256.357	256.647	254.607	255.346	60	68
2023-12-19 18:00:00	255.386	256.926	254.746	255.527	60	67
2023-12-19 19:00:00	255.536	256.807	255.456	256.646	58	94
2023-12-19 20:00:00	256.646	257.186	255.816	257.147	60	63
2023-12-20 14:00:00	256.016	259.127	254.826	258.856	30	269
2023-12-20 15:00:00	258.856	259.797	257.436	257.797	60	111
2023-12-20 16:00:00	257.797	257.977	256.327	256.587	60	77
2023-12-20 17:00:00	256.586	256.916	255.196	256.277	60	61
2023-12-20 18:00:00	256.266	257.416	255.796	256.746	60	55
2023-12-20 19:00:00	256.707	256.866	248.806	249.367	60	81
2023-12-20 20:00:00	249.366	250.516	246.636	247.056	60	123
2023-12-21 14:00:00	251.796	253.887	249.536	249.786	30	226
2023-12-21 15:00:00	249.787	251.236	248.536	251.077	60	94
2023-12-21 16:00:00	251.036	253.966	250.996	252.436	60	91
2023-12-21 17:00:00	252.446	252.487	250.556	250.746	60	92
2023-12-21 18:00:00	250.747	252.856	250.007	252.747	60	102
2023-12-21 19:00:00	252.776	253.826	252.546	253.247	60	85
2023-12-21 20:00:00	253.256	254.767	253.007	254.436	60	75
2023-12-22 14:00:00	256.647	258.127	255.717	256.177	30	255
2023-12-22 15:00:00	256.227	257.667	254.996	255.567	60	138
2023-12-22 16:00:00	255.556	255.967	254.247	255.707	60	105
2023-12-22 17:00:00	255.697	256.347	255.266	256.036	60	78
2023-12-22 18:00:00	256.016	256.026	254.706	254.716	60	62
2023-12-22 19:00:00	254.707	254.937	251.366	253.216	60	55
2023-12-22 20:00:00	253.226	253.396	252.146	252.497	59	79
2023-12-26 14:00:00	254.377	255.357	252.876	254.746	30	187
2023-12-26 15:00:00	254.766	256.946	254.367	256.106	60	85
2023-12-26 16:00:00	256.106	257.437	255.806	257.037	60	77
2023-12-26 17:00:00	256.996	257.787	256.436	256.976	60	79
2023-12-26 18:00:00	256.967	257.947	256.586	257.457	60	69
2023-12-26 19:00:00	257.456	257.806	256.156	256.597	60	61
2023-12-26 20:00:00	256.597	257.437	256.206	256.536	60	61
2023-12-27 14:00:00	258.046	262.766	257.526	262.467	30	166
2023-12-27 15:00:00	262.466	263.296	261.066	261.897	60	86
2023-12-27 16:00:00	261.896	262.876	260.676	262.696	60	60
2023-12-27 17:00:00	262.707	262.927	261.816	262.037	60	78
2023-12-27 18:00:00	262.047	263.167	261.797	262.687	60	57
